x,y,t
-6.57277e-10,1.09357e-10,451.227
-6.76001e-10,9.17337e-11,444.946
-6.89409e-10,1.13464e-10,438.521
-7.14705e-10,1.1509e-10,431.957
-7.01206e-10,9.38603e-11,425.26
-7.1359e-10,1.15534e-10,418.438
-7.34406e-10,1.28945e-10,411.498
-7.57603e-10,1.20892e-10,404.445
-7.61892e-10,1.44855e-10,397.287
-7.85219e-10,1.38688e-10,390.031
-7.77162e-10,1.16181e-10,382.684
-7.72834e-10,9.28996e-11,375.254
-7.62968e-10,7.16273e-11,367.748
-7.44052e-10,5.81722e-11,360.172
-7.33121e-10,7.8378e-11,352.536
-7.39731e-10,1.00124e-10,344.845
-7.18504e-10,1.0752e-10,337.109
-7.11463e-10,8.64391e-11,329.333
-7.33077e-10,9.03651e-11,321.527
-7.19081e-10,7.37744e-11,313.698
-7.24108e-10,5.29325e-11,305.853
-7.11863e-10,7.02012e-11,298
-7.03697e-10,5.09666e-11,290.147
-6.98895e-10,7.10189e-11,282.302
-6.80401e-10,7.94826e-11,274.473
-6.62492e-10,8.85065e-11,266.667
-6.81726e-10,9.30668e-11,258.891
-6.78361e-10,7.38827e-11,251.155
-6.92171e-10,6.05665e-11,243.464
-6.89335e-10,4.18929e-11,235.828
-7.04865e-10,5.21091e-11,228.252
-6.88483e-10,6.02395e-11,220.746
-6.97199e-10,7.59711e-11,213.316
-6.84218e-10,8.79737e-11,205.969
-6.76033e-10,1.03297e-10,198.713
-6.88826e-10,1.14589e-10,191.555
-6.75018e-10,1.24077e-10,184.502
-6.91228e-10,1.26835e-10,177.562
-6.97492e-10,1.11971e-10,170.74
-7.0953e-10,1.22231e-10,164.043
-7.21826e-10,1.12788e-10,157.479
-7.29206e-10,1.26065e-10,151.054
-7.32451e-10,1.11546e-10,144.773
-7.26264e-10,1.24731e-10,138.644
-7.30435e-10,1.38361e-10,132.672
-7.26747e-10,1.51807e-10,126.863
-7.36856e-10,1.42658e-10,121.223
-7.25582e-10,1.49765e-10,115.758
-7.38375e-10,1.47328e-10,110.472
-7.25771e-10,1.45593e-10,105.372
-7.14434e-10,1.50679e-10,100.461
-7.04409e-10,1.43845e-10,95.7458
-7.15963e-10,1.4124e-10,91.2299
-7.20986e-10,1.30826e-10,86.918
-7.22879e-10,1.41951e-10,82.8145
-7.31558e-10,1.35168e-10,78.9233
-7.24138e-10,1.27385e-10,75.2484
-7.30723e-10,1.35563e-10,71.7932
-7.23876e-10,1.432e-10,68.5613
-7.32228e-10,1.48741e-10,65.5559
-7.41613e-10,1.45916e-10,62.7798
-7.41977e-10,1.36331e-10,60.2359
-7.4279e-10,1.26972e-10,57.9266
-7.50191e-10,1.32458e-10,55.8542
-7.4442e-10,1.39425e-10,54.0208
-7.43407e-10,1.48264e-10,52.4282
-7.51018e-10,1.43918e-10,51.0779
-7.59644e-10,1.44583e-10,49.9713
-7.67783e-10,1.4194e-10,49.1095
-7.68924e-10,1.50346e-10,48.4933
-7.71708e-10,1.4239e-10,48.1234
-7.64403e-10,1.38249e-10,48
-7.72362e-10,1.35605e-10,48.1234
-7.79861e-10,1.39383e-10,48.4933
-7.7579e-10,1.46764e-10,49.1095
-7.79922e-10,1.39356e-10,49.9713
-7.83661e-10,1.47053e-10,51.0779
-7.79098e-10,1.54403e-10,52.4282
-7.86458e-10,1.49645e-10,54.0208
-7.94146e-10,1.45166e-10,55.8542
-8.02339e-10,1.4133e-10,57.9266
-8.01399e-10,1.32165e-10,60.2359
-8.10571e-10,1.30129e-10,62.7798
-8.01108e-10,1.28566e-10,65.5559
-8.03615e-10,1.38041e-10,68.5613
-8.12137e-10,1.32767e-10,71.7932
-8.03793e-10,1.26802e-10,75.2484
-7.93448e-10,1.25004e-10,78.9233
-8.00719e-10,1.17081e-10,82.8145
-7.9421e-10,1.25968e-10,86.918
-7.89785e-10,1.15586e-10,91.2299
-7.81117e-10,1.07935e-10,95.7458
-7.89552e-10,9.96187e-11,100.461
-8.01475e-10,1.01864e-10,105.372
-8.08537e-10,9.16396e-11,110.472
-8.1965e-10,9.7834e-11,115.758
-8.24322e-10,1.09991e-10,121.223
-8.19411e-10,1.22381e-10,126.863
-8.27176e-10,1.33588e-10,132.672
-8.39763e-10,1.27591e-10,138.644
-8.41084e-10,1.13399e-10,144.773
-8.30103e-10,1.22968e-10,151.054
-8.32915e-10,1.37577e-10,157.479
-8.46949e-10,1.4339e-10,164.043
-8.36003e-10,1.54369e-10,170.74
-8.23093e-10,1.4523e-10,177.562
-8.18141e-10,1.60581e-10,184.502
-8.05816e-10,1.71464e-10,191.555
-8.03689e-10,1.54846e-10,198.713
-8.01271e-10,1.37954e-10,205.969
-8.13145e-10,1.25273e-10,213.316
-8.07848e-10,1.42141e-10,220.746
-7.97306e-10,1.2757e-10,228.252
-8.12452e-10,1.1732e-10,235.828
-8.04491e-10,1.00522e-10,243.464
-7.86777e-10,1.07074e-10,251.155
-7.99753e-10,9.29456e-11,258.891
-7.80432e-10,9.54065e-11,266.667
-7.65658e-10,8.22743e-11,274.473
-7.79477e-10,9.68074e-11,282.302
-7.84484e-10,1.1652e-10,290.147
-7.72315e-10,1.33165e-10,298
-7.57783e-10,1.48181e-10,305.853
-7.75894e-10,1.37219e-10,313.698
-7.84126e-10,1.57016e-10,321.527
-7.65945e-10,1.45159e-10,329.333
-7.56836e-10,1.65148e-10,337.109
-7.34918e-10,1.61466e-10,344.845
-7.35766e-10,1.39003e-10,352.536
-7.399e-10,1.61352e-10,360.172
-7.17772e-10,1.67525e-10,367.748
-7.21333e-10,1.44586e-10,375.254
-7.32995e-10,1.6493e-10,382.684
-7.15044e-10,1.80374e-10,390.031
-7.38455e-10,1.85215e-10,397.287
-7.14397e-10,1.8339e-10,404.445
-7.36918e-10,1.92632e-10,411.498
-7.2805e-10,1.69734e-10,418.438
-7.45066e-10,1.51746e-10,425.26
-7.5178e-10,1.27703e-10,431.957
-7.41062e-10,1.04942e-10,438.521
-7.62017e-10,1.19205e-10,444.946
-7.41195e-10,1.04426e-10,451.227
-7.20193e-10,8.95907e-11,457.356
-6.96481e-10,7.92032e-11,463.328
-7.21108e-10,7.0692e-11,469.137
-7.42373e-10,5.53563e-11,474.777
-7.45685e-10,2.91891e-11,480.242
-7.71138e-10,2.17187e-11,485.528
-7.51619e-10,3.98964e-11,490.628
-7.58248e-10,1.39162e-11,495.539
-7.31377e-10,1.59295e-11,500.254
-7.05047e-10,2.2234e-11,504.77
-7.20718e-10,7.2823e-15,509.082
-7.48017e-10,8.68449e-13,513.186
-7.3112e-10,2.24657e-11,517.077
-7.14401e-10,5.9866e-13,520.752
-7.18466e-10,2.79214e-11,524.207
-7.14087e-10,5.54635e-13,527.439
-7.27546e-10,-2.37702e-11,530.444
-7.48597e-10,-5.49064e-12,533.22
-7.47628e-10,-3.3426e-11,535.764
-7.19735e-10,-3.60765e-11,538.073
-7.44939e-10,-4.84528e-11,540.146
-7.72573e-10,-4.31767e-11,541.979
-7.5583e-10,-6.58443e-11,543.572
-7.27661e-10,-6.4115e-11,544.922
-6.99436e-10,-6.27602e-11,546.029
-7.0687e-10,-3.54688e-11,546.89
-6.86322e-10,-1.59971e-11,547.507
-6.58558e-10,-2.16e-11,547.877
-6.75865e-10,8.33621e-13,548
-7.02396e-10,1.07876e-11,547.877
-7.24492e-10,2.85235e-11,547.507
-7.26649e-10,5.67654e-11,546.89
-7.44827e-10,3.5065e-11,546.029
-7.16797e-10,3.88629e-11,544.922
-7.16426e-10,6.71177e-11,543.572
-7.36461e-10,4.72404e-11,541.979
-7.23521e-10,2.22062e-11,540.146
-7.42713e-10,4.27761e-11,538.073
-7.14647e-10,4.19162e-11,535.764
-6.8922e-10,5.36846e-11,533.22
-7.17033e-10,5.64704e-11,530.444
-7.43954e-10,6.37173e-11,527.439
-7.22389e-10,8.1262e-11,524.207
-7.01041e-10,6.35872e-11,520.752
-6.84303e-10,8.55614e-11,517.077
-7.09657e-10,9.62759e-11,513.186
-6.8227e-10,9.76474e-11,509.082
-6.68322e-10,7.41654e-11,504.77
-6.41609e-10,6.90605e-11,500.254
-6.19301e-10,5.3719e-11,495.539
-6.4444e-10,4.40178e-11,490.628
-6.61248e-10,2.31275e-11,485.528
-6.3769e-10,1.06189e-11,480.242
-6.50367e-10,3.39211e-11,474.777
-6.76742e-10,3.36635e-11,469.137
-6.95271e-10,1.51136e-11,463.328
-6.75911e-10,-2.32491e-12,457.356
-6.88419e-10,-2.499e-11,451.227
-7.04172e-10,-4.66717e-12,444.946
-7.25724e-10,-1.83598e-11,438.521
-7.5096e-10,-1.59701e-11,431.957
-7.26973e-10,-2.35579e-11,425.26
-7.51428e-10,-1.8548e-11,418.438
-7.26815e-10,-2.12613e-11,411.498
-7.34826e-10,1.95035e-12,404.445
-7.38772e-10,-2.20717e-11,397.287
-7.37248e-10,-4.6151e-11,390.031
-7.53923e-10,-2.9021e-11,382.684
-7.66504e-10,-4.90827e-11,375.254
-7.4309e-10,-4.77944e-11,367.748
-7.20427e-10,-4.27705e-11,360.172
-7.43062e-10,-4.6695e-11,352.536
-7.49572e-10,-6.84709e-11,344.845
-7.45952e-10,-4.62854e-11,337.109
-7.28293e-10,-3.27909e-11,329.333
-7.44096e-10,-1.75323e-11,321.527
-7.65339e-10,-2.19908e-11,313.698
-7.48703e-10,-3.55154e-11,305.853
-7.29647e-10,-2.6295e-11,298
-7.48429e-10,-1.71358e-11,290.147
-7.40599e-10,-3.62104e-11,282.302
-7.30616e-10,-1.84904e-11,274.473
-7.47289e-10,-7.34608e-12,266.667
-7.64677e-10,2.05542e-12,258.891
-7.75518e-10,-1.41256e-11,251.155
-7.77276e-10,4.9774e-12,243.464
-7.74252e-10,2.36213e-11,235.828
-7.92453e-10,1.98423e-11,228.252
-7.78e-10,3.10487e-11,220.746
-7.79777e-10,4.89456e-11,213.316
-7.94754e-10,5.83391e-11,205.969
-7.82878e-10,7.10185e-11,198.713
-7.9496e-10,8.3069e-11,191.555
-7.7844e-10,8.5857e-11,184.502
-7.75292e-10,1.01995e-10,177.562
-7.89521e-10,1.09591e-10,170.74
-7.79178e-10,9.76242e-11,164.043
-7.8348e-10,8.27291e-11,157.479
-7.77808e-10,9.6821e-11,151.054
-7.73871e-10,1.11168e-10,144.773
-7.68673e-10,1.24774e-10,138.644
-7.73603e-10,1.114e-10,132.672
-7.87158e-10,1.08133e-10,126.863
-7.81803e-10,1.20672e-10,121.223
-7.70341e-10,1.27473e-10,115.758
-7.80689e-10,1.19565e-10,110.472
-7.68091e-10,1.17784e-10,105.372
-7.77632e-10,1.25745e-10,100.461
-7.89431e-10,1.22915e-10,95.7458
-7.87071e-10,1.34522e-10,91.2299
-7.88617e-10,1.4598e-10,86.918
-7.9676e-10,1.38166e-10,82.8145
-8.06845e-10,1.42596e-10,78.9233
-8.14711e-10,1.49929e-10,75.2484
-8.23344e-10,1.55907e-10,71.7932
-8.30368e-10,1.63381e-10,68.5613
-8.39702e-10,1.59729e-10,65.5559
-8.3772e-10,1.69327e-10,62.7798
-8.36813e-10,1.78875e-10,60.2359
-8.35507e-10,1.88179e-10,57.9266
-8.27745e-10,1.83217e-10,55.8542
-8.34321e-10,1.77005e-10,54.0208
-8.29591e-10,1.8454e-10,52.4282
-8.22507e-10,1.89701e-10,51.0779
-8.20811e-10,1.98185e-10,49.9713
-8.1367e-10,2.02899e-10,49.1095
-8.09386e-10,1.95577e-10,48.4933
-8.08849e-10,2.0399e-10,48.1234
-8.08993e-10,2.12386e-10,48
-8.15972e-10,2.07735e-10,48.1234
-8.10079e-10,2.01753e-10,48.4933
-8.0191e-10,2.03832e-10,49.1095
-8.081e-10,1.98032e-10,49.9713
-8.0632e-10,2.06402e-10,51.0779
-8.0038e-10,2.12692e-10,52.4282
-8.0823e-10,2.16591e-10,54.0208
-8.13114e-10,2.24027e-10,55.8542
-8.12747e-10,2.33067e-10,57.9266
-8.07728e-10,2.40792e-10,60.2359
-8.12716e-10,2.32831e-10,62.7798
-8.1301e-10,2.42417e-10,65.5559
-8.06038e-10,2.35529e-10,68.5613
-8.07515e-10,2.45443e-10,71.7932
-8.13736e-10,2.53597e-10,75.2484
-8.03337e-10,2.55051e-10,78.9233
-8.13393e-10,2.5886e-10,82.8145
-8.02678e-10,2.56303e-10,86.918
-8.12197e-10,2.62366e-10,91.2299
-8.23757e-10,2.62149e-10,95.7458
-8.28888e-10,2.51473e-10,100.461
-8.26684e-10,2.39542e-10,105.372
-8.197e-10,2.29265e-10,110.472
-8.07307e-10,2.26385e-10,115.758
-7.95949e-10,2.32758e-10,121.223
-7.96533e-10,2.19443e-10,126.863
-7.86024e-10,2.28129e-10,132.672
-7.91723e-10,2.15404e-10,138.644
-7.78094e-10,2.11231e-10,144.773
-7.6765e-10,2.21382e-10,151.054
-7.54329e-10,2.14758e-10,157.479
-7.6437e-10,2.0336e-10,164.043
-7.78069e-10,2.10621e-10,170.74
-7.77253e-10,1.94825e-10,177.562
-7.78792e-10,2.10881e-10,184.502
-7.79558e-10,2.27306e-10,191.555
-7.93117e-10,2.37145e-10,198.713
-8.02952e-10,2.5109e-10,205.969
-7.97338e-10,2.34649e-10,213.316
-8.09509e-10,2.47473e-10,220.746
-7.98122e-10,2.33552e-10,228.252
-7.94804e-10,2.51536e-10,235.828
-8.05692e-10,2.3647e-10,243.464
-8.05313e-10,2.55354e-10,251.155
-7.86282e-10,2.52939e-10,258.891
-7.97895e-10,2.68575e-10,266.667
-8.17448e-10,2.65676e-10,274.473
-8.13018e-10,2.85235e-10,282.302
-7.94928e-10,2.7594e-10,290.147
-8.05421e-10,2.93689e-10,298
-7.92444e-10,2.77311e-10,305.853
-8.13577e-10,2.78565e-10,313.698
-7.98362e-10,2.6346e-10,321.527
-7.94466e-10,2.42107e-10,329.333
-7.72544e-10,2.4352e-10,337.109
-7.56594e-10,2.58997e-10,344.845
-7.67677e-10,2.3944e-10,352.536
-7.53721e-10,2.5738e-10,360.172
-7.58379e-10,2.79875e-10,367.748
-7.38278e-10,2.68265e-10,375.254
-7.15297e-10,2.63605e-10,382.684
-7.04436e-10,2.42563e-10,390.031
-6.97867e-10,2.19577e-10,397.287
-6.93478e-10,1.95852e-10,404.445
-7.07462e-10,1.75925e-10,411.498
-7.21646e-10,1.9597e-10,418.438
-6.96899e-10,1.95126e-10,425.26
-6.82208e-10,1.74944e-10,431.957
-6.98386e-10,1.94211e-10,438.521
-6.76283e-10,2.06622e-10,444.946
-7.01727e-10,2.0876e-10,451.227
-6.89748e-10,2.31513e-10,457.356
-7.15374e-10,2.27838e-10,463.328
-7.36925e-10,2.13193e-10,469.137
-7.10708e-10,2.13491e-10,474.777
-7.2394e-10,2.36307e-10,480.242
-7.47245e-10,2.23634e-10,485.528
-7.46658e-10,1.96968e-10,490.628
-7.25598e-10,2.13563e-10,495.539
-7.04912e-10,2.30831e-10,500.254
-7.12088e-10,2.04725e-10,504.77
-7.12654e-10,1.77535e-10,509.082
-7.39748e-10,1.74091e-10,513.186
-7.5274e-10,1.49942e-10,517.077
-7.25642e-10,1.54777e-10,520.752
-7.37871e-10,1.79546e-10,524.207
-7.6536e-10,1.83074e-10,527.439
-7.42227e-10,1.98491e-10,530.444
-7.6998e-10,2.0114e-10,533.22
-7.42041e-10,2.00281e-10,535.764
-7.36526e-10,1.7281e-10,538.073
-7.33478e-10,2.00723e-10,540.146
-7.19883e-10,1.76093e-10,541.979
-7.3616e-10,1.99098e-10,543.572
-7.15337e-10,1.80048e-10,544.922
-6.87097e-10,1.79061e-10,546.029
-7.14715e-10,1.7295e-10,546.89
-6.8652e-10,1.70424e-10,547.507
-6.59194e-10,1.6297e-10,547.877
-6.77989e-10,1.41767e-10,548
-6.79113e-10,1.70081e-10,547.877
-6.54754e-10,1.5561e-10,547.507
-6.33622e-10,1.7447e-10,546.89
-6.13388e-10,1.94268e-10,546.029
-6.15713e-10,1.66078e-10,544.922
-5.98136e-10,1.88203e-10,543.572
-5.70151e-10,1.84554e-10,541.979
-5.51731e-10,2.05881e-10,540.146
-5.42419e-10,2.32428e-10,538.073
-5.52163e-10,2.58762e-10,535.764
-5.52564e-10,2.30746e-10,533.22
-5.24667e-10,2.32505e-10,530.444
-5.49751e-10,2.44672e-10,527.439
-5.76913e-10,2.50596e-10,524.207
-5.56568e-10,2.69416e-10,520.752
-5.59025e-10,2.41902e-10,517.077
-5.33091e-10,2.32678e-10,513.186
-5.06139e-10,2.27624e-10,509.082
-4.87755e-10,2.47823e-10,504.77
-5.06183e-10,2.27821e-10,500.254
-4.92406e-10,2.04515e-10,495.539
-4.94591e-10,2.31372e-10,490.628
-4.73791e-10,2.14453e-10,485.528
-4.93194e-10,2.32755e-10,480.242
-5.05574e-10,2.09294e-10,474.777
-5.25787e-10,2.2624e-10,469.137
-5.17034e-10,2.50954e-10,463.328
-5.299e-10,2.73613e-10,457.356
-5.07154e-10,2.85973e-10,451.227
-5.31722e-10,2.78384e-10,444.946
-5.0819e-10,2.68473e-10,438.521
-5.12543e-10,2.43501e-10,431.957
-5.34996e-10,2.32152e-10,425.26
-5.55169e-10,2.46855e-10,418.438
-5.48204e-10,2.23093e-10,411.498
-5.23921e-10,2.19443e-10,404.445
-5.00629e-10,2.12365e-10,397.287
-4.9087e-10,1.90299e-10,390.031
-4.79118e-10,2.11118e-10,382.684
-4.65254e-10,2.30315e-10,375.254
-4.75365e-10,2.09158e-10,367.748
-4.68073e-10,1.87119e-10,360.172
-4.48446e-10,1.75181e-10,352.536
-4.58363e-10,1.95632e-10,344.845
-4.77841e-10,1.8441e-10,337.109
-4.97556e-10,1.7415e-10,329.333
-4.82022e-10,1.89683e-10,321.527
-4.69745e-10,1.71783e-10,313.698
-4.8716e-10,1.84288e-10,305.853
-4.90877e-10,1.63447e-10,298
-4.84913e-10,1.83474e-10,290.147
-5.03541e-10,1.74634e-10,282.302
-4.965e-10,1.55553e-10,274.473
-4.93146e-10,1.35781e-10,266.667
-4.86144e-10,1.17295e-10,258.891
-4.78344e-10,9.94483e-11,251.155
-4.92512e-10,1.12382e-10,243.464
-5.10444e-10,1.18313e-10,235.828
-4.92555e-10,1.13262e-10,228.252
-4.8607e-10,9.61617e-11,220.746
-4.86387e-10,7.81796e-11,213.316
-4.73082e-10,8.98211e-11,205.969
-4.80052e-10,7.39084e-11,198.713
-4.71523e-10,5.9129e-11,191.555
-4.75542e-10,7.53934e-11,184.502
-4.73185e-10,5.9121e-11,177.562
-4.61243e-10,6.99643e-11,170.74
-4.45617e-10,7.24116e-11,164.043
-4.60022e-10,6.66802e-11,157.479
-4.71855e-10,7.62064e-11,151.054
-4.78708e-10,8.94112e-11,144.773
-4.88312e-10,1.00361e-10,138.644
-4.82597e-10,8.73035e-11,132.672
-4.7208e-10,7.81498e-11,126.863
-4.72192e-10,9.17835e-11,121.223
-4.7482e-10,7.87175e-11,115.758
-4.79053e-10,9.10343e-11,110.472
-4.73417e-10,1.02441e-10,105.372
-4.66203e-10,1.12558e-10,100.461
-4.57158e-10,1.04471e-10,95.7458
-4.67578e-10,9.88394e-11,91.2299
-4.56114e-10,9.73377e-11,86.918
-4.65218e-10,9.06689e-11,82.8145
-4.74519e-10,8.47661e-11,78.9233
-4.71575e-10,9.51093e-11,75.2484
-4.62155e-10,9.97486e-11,71.7932
-4.54335e-10,1.06386e-10,68.5613
-4.64358e-10,1.06498e-10,65.5559
-4.74137e-10,1.07147e-10,62.7798
-4.67548e-10,1.14117e-10,60.2359
-4.58253e-10,1.15482e-10,57.9266
-4.51453e-10,1.21698e-10,55.8542
-4.46009e-10,1.14473e-10,54.0208
-4.54799e-10,1.15848e-10,52.4282
-4.60906e-10,1.22135e-10,51.0779
-4.62923e-10,1.13722e-10,49.9713
-4.56596e-10,1.07961e-10,49.1095
-4.4889e-10,1.04415e-10,48.4933
-4.55662e-10,9.93953e-11,48.1234
-4.5177e-10,9.19542e-11,48
-4.50894e-10,1.00295e-10,48.1234
-4.51511e-10,9.19202e-11,48.4933
-4.59739e-10,9.00896e-11,49.1095
-4.5199e-10,9.35414e-11,49.9713
-4.43445e-10,9.30985e-11,51.0779
-4.51944e-10,9.47141e-11,52.4282
-4.43192e-10,9.51875e-11,54.0208
-4.51903e-10,9.33779e-11,55.8542
-4.58108e-10,9.99609e-11,57.9266
-4.63052e-10,9.21871e-11,60.2359
-4.54265e-10,8.88652e-11,62.7798
-4.56473e-10,9.81987e-11,65.5559
-4.56478e-10,1.08e-10,68.5613
-4.52264e-10,1.17094e-10,71.7932
-4.45054e-10,1.24388e-10,75.2484
-4.47894e-10,1.34497e-10,78.9233
-4.55265e-10,1.42328e-10,82.8145
-4.60943e-10,1.32888e-10,86.918
-4.65969e-10,1.22784e-10,91.2299
-4.77189e-10,1.25574e-10,95.7458
-4.87601e-10,1.19927e-10,100.461
-4.87031e-10,1.07808e-10,105.372
-4.74614e-10,1.07339e-10,110.472
-4.63532e-10,1.13589e-10,115.758
-4.73653e-10,1.21785e-10,121.223
-4.85005e-10,1.14803e-10,126.863
-4.9831e-10,1.11825e-10,132.672
-5.12079e-10,1.14017e-10,138.644
-5.03484e-10,1.25387e-10,144.773
-4.97832e-10,1.38811e-10,151.054
-4.97131e-10,1.2395e-10,157.479
-4.99957e-10,1.38875e-10,164.043
-4.93714e-10,1.53067e-10,170.74
-5.00449e-10,1.67379e-10,177.562
-4.95208e-10,1.82634e-10,184.502
-5.11345e-10,1.7948e-10,191.555
-5.09291e-10,1.62853e-10,198.713
-4.92347e-10,1.60835e-10,205.969
-4.76549e-10,1.53607e-10,213.316
-4.78297e-10,1.712e-10,220.746
-4.93429e-10,1.61481e-10,228.252
-4.92004e-10,1.43248e-10,235.828
-4.85289e-10,1.25914e-10,243.464
-4.70225e-10,1.14521e-10,251.155
-4.52799e-10,1.06499e-10,258.891
-4.35663e-10,9.72405e-11,266.667
-4.16e-10,9.52188e-11,274.473
-3.9687e-10,8.91981e-11,282.302
-4.10323e-10,1.04452e-10,290.147
-3.89776e-10,1.0618e-10,298
-4.10654e-10,1.053e-10,305.853
-4.18346e-10,1.25023e-10,313.698
-4.35889e-10,1.37347e-10,321.527
-4.54464e-10,1.48577e-10,329.333
-4.46407e-10,1.28141e-10,337.109
-4.4394e-10,1.06053e-10,344.845
-4.43123e-10,8.35888e-11,352.536
-4.6524e-10,8.88233e-11,360.172
-4.50128e-10,7.15212e-11,367.748
-4.54014e-10,4.86356e-11,375.254
-4.58948e-10,7.15597e-11,382.684
-4.56325e-10,4.80254e-11,390.031
-4.35016e-10,5.88607e-11,397.287
-4.3966e-10,8.25369e-11,404.445
-4.17354e-10,7.27873e-11,411.498
-4.11877e-10,4.88506e-11,418.438
-3.89104e-10,3.91282e-11,425.26
-4.02271e-10,1.79205e-11,431.957
-3.7845e-10,2.60132e-11,438.521
-3.53197e-10,2.82194e-11,444.946
-3.33444e-10,4.43989e-11,451.227
-3.41424e-10,1.99554e-11,457.356
-3.20923e-10,3.57618e-11,463.328
-3.02046e-10,1.78009e-11,469.137
-3.25473e-10,6.02803e-12,474.777
-3.08223e-10,2.59804e-11,480.242
-3.02178e-10,1.51117e-13,485.528
-2.92962e-10,2.51813e-11,490.628
-2.70755e-10,4.02061e-11,495.539
-2.50393e-10,5.78551e-11,500.254
-2.52475e-10,8.48492e-11,504.77
-2.66852e-10,6.17642e-11,509.082
-2.67599e-10,8.90661e-11,513.186
-2.44674e-10,7.40194e-11,517.077
-2.62194e-10,9.52491e-11,520.752
-2.78051e-10,1.17868e-10,524.207
-2.70198e-10,1.44447e-10,527.439
-2.74876e-10,1.71851e-10,530.444
-2.47592e-10,1.77584e-10,533.22
-2.19649e-10,1.76896e-10,535.764
-2.05807e-10,2.01257e-10,538.073
-2.20551e-10,1.7736e-10,540.146
-2.46639e-10,1.6683e-10,541.979
-2.44717e-10,1.38714e-10,543.572
-2.30327e-10,1.14436e-10,544.922
-2.56664e-10,1.24674e-10,546.029
-2.4218e-10,1.00378e-10,546.89
-2.50867e-10,1.2732e-10,547.507
-2.28789e-10,1.45063e-10,547.877
-2.23593e-10,1.1721e-10,548
-2.45483e-10,9.92158e-11,547.877
-2.24752e-10,7.99017e-11,547.507
-2.31555e-10,5.24066e-11,546.89
-2.5957e-10,5.64671e-11,546.029
-2.87729e-10,5.91484e-11,544.922
-3.13893e-10,4.84755e-11,543.572
-3.41274e-10,4.16389e-11,541.979
-3.13141e-10,4.00026e-11,540.146
-3.36308e-10,2.40407e-11,538.073
-3.4545e-10,5.05896e-11,535.764
-3.22819e-10,3.40711e-11,533.22
-3.49898e-10,4.10026e-11,530.444
-3.40254e-10,6.71606e-11,527.439
-3.18394e-10,4.99844e-11,524.207
-3.46083e-10,4.87717e-11,520.752
-3.70038e-10,3.50165e-11,517.077
-3.66818e-10,7.67971e-12,513.186
-3.52984e-10,-1.59969e-11,509.082
-3.5778e-10,-4.28846e-11,504.77
-3.36197e-10,-2.63372e-11,500.254
-3.48565e-10,-5.04217e-11,495.539
-3.57655e-10,-2.50551e-11,490.628
-3.55244e-10,1.64874e-12,485.528
-3.42578e-10,-2.18251e-11,480.242
-3.38891e-10,-4.80948e-11,474.777
-3.44016e-10,-2.22217e-11,469.137
-3.28495e-10,-4.33527e-11,463.328
-3.13015e-10,-6.4312e-11,457.356
-2.95883e-10,-8.37192e-11,451.227
-2.88757e-10,-1.08425e-10,444.946
-3.12447e-10,-9.88999e-11,438.521
-2.92882e-10,-1.15017e-10,431.957
-2.8056e-10,-1.36951e-10,425.26
-2.92852e-10,-1.15225e-10,418.438
-2.71364e-10,-1.27529e-10,411.498
-2.4878e-10,-1.37169e-10,404.445
-2.37502e-10,-1.58743e-10,397.287
-2.43469e-10,-1.82121e-10,390.031
-2.43088e-10,-2.06024e-10,382.684
-2.26333e-10,-2.22757e-10,375.254
-2.0809e-10,-2.3749e-10,367.748
-1.96957e-10,-2.57859e-10,360.172
-1.95239e-10,-2.34951e-10,352.536
-2.17006e-10,-2.4149e-10,344.845
-2.12092e-10,-2.19555e-10,337.109
-2.05029e-10,-1.98482e-10,329.333
-2.00012e-10,-2.19869e-10,321.527
-2.11222e-10,-2.38455e-10,313.698
-2.32657e-10,-2.38007e-10,305.853
-2.53538e-10,-2.41496e-10,298
-2.68867e-10,-2.27295e-10,290.147
-2.68837e-10,-2.47914e-10,282.302
-2.55165e-10,-2.32856e-10,274.473
-2.5575e-10,-2.52902e-10,266.667
-2.41092e-10,-2.3964e-10,258.891
-2.32188e-10,-2.22318e-10,251.155
-2.35063e-10,-2.41285e-10,243.464
-2.27393e-10,-2.58545e-10,235.828
-2.1472e-10,-2.72145e-10,228.252
-2.09597e-10,-2.89701e-10,220.746
-2.14462e-10,-3.07015e-10,213.316
-2.28977e-10,-3.17108e-10,205.969
-2.37512e-10,-3.32239e-10,198.713
-2.51206e-10,-3.4242e-10,191.555
-2.67634e-10,-3.45707e-10,184.502
-2.67638e-10,-3.62149e-10,177.562
-2.80242e-10,-3.72214e-10,170.74
-2.6672e-10,-3.8042e-10,164.043
-2.51638e-10,-3.84011e-10,157.479
-2.44661e-10,-3.97504e-10,151.054
-2.40789e-10,-4.11869e-10,144.773
-2.55282e-10,-4.10422e-10,138.644
-2.64021e-10,-3.99162e-10,132.672
-2.60357e-10,-3.85709e-10,126.863
-2.73986e-10,-3.86074e-10,121.223
-2.60672e-10,-3.86671e-10,115.758
-2.47864e-10,-3.84311e-10,110.472
-2.60552e-10,-3.8525e-10,105.372
-2.50559e-10,-3.77866e-10,100.461
-2.45925e-10,-3.66652e-10,95.7458
-2.55807e-10,-3.73182e-10,91.2299
-2.66262e-10,-3.68246e-10,86.918
-2.75526e-10,-3.74692e-10,82.8145
-2.86462e-10,-3.76013e-10,78.9233
-2.78954e-10,-3.68314e-10,75.2484
